0.83,2019-11-09 00:20:57
2.27,2019-11-09 00:21:09
1.5,2019-11-09 00:21:20
0.3,2019-11-09 00:21:31
0.53,2019-11-09 00:22:39
0.62,2019-11-09 00:23:24
0.95,2019-11-09 00:23:47
1.1,2019-11-09 00:23:58
0.05,2019-11-09 00:24:21
2.27,2019-11-09 00:24:32
1.82,2019-11-09 00:24:44
5.0,2019-11-09 00:24:55
4.55,2019-11-09 00:25:06
0.12,2019-11-09 00:25:54
0.13,2019-11-09 00:26:49
0.12,2019-11-09 00:27:47
0.09,2019-11-09 00:27:58
0.55,2019-11-09 00:28:55
0.45,2019-11-09 00:29:06
0.32,2019-11-09 00:29:41
0.45,2019-11-09 00:29:53
0.83,2019-11-09 00:30:48
0.83,2019-11-09 00:31:01
1.25,2019-11-09 00:31:23
0.09,2019-11-09 00:31:35
1.82,2019-11-09 00:31:47
1.82,2019-11-09 00:31:59
1.82,2019-11-09 00:32:11
0.49,2019-11-09 00:32:58
1.0,2019-11-09 00:33:10
0.09,2019-11-09 00:34:19
0.1,2019-11-09 00:34:30
6.0,2019-11-09 00:34:52
0.05,2019-11-09 00:35:15
0.62,2019-11-09 00:36:01
0.17,2019-11-09 00:36:35
0.68,2019-11-09 00:37:10
0.11,2019-11-09 00:37:33
0.29,2019-11-09 00:38:53
0.05,2019-11-09 00:39:16
0.82,2019-11-09 00:39:29
0.45,2019-11-09 00:39:40
2.27,2019-11-09 00:39:51
0.5,2019-11-09 00:40:02
1.82,2019-11-09 00:40:13
0.01,2019-11-09 00:41:46
1.53,2019-11-09 00:42:21
2.62,2019-11-09 00:43:07
0.58,2019-11-09 00:43:29
0.4,2019-11-09 00:44:03
0.12,2019-11-09 00:44:48
0.25,2019-11-09 00:45:34
2.27,2019-11-09 00:45:46
0.45,2019-11-09 00:45:58
2.0,2019-11-09 00:46:09
3.3,2019-11-09 00:46:21
0.05,2019-11-09 00:46:43
0.62,2019-11-09 00:47:06
0.09,2019-11-09 00:48:14
0.69,2019-11-09 00:48:47
0.05,2019-11-09 00:49:10
0.67,2019-11-09 00:49:44
0.43,2019-11-09 00:51:05
2.36,2019-11-09 00:51:17
0.91,2019-11-09 00:51:29
0.95,2019-11-09 00:51:53
0.67,2019-11-09 00:52:27
3.64,2019-11-09 00:52:39
0.1,2019-11-09 00:53:24
0.48,2019-11-09 00:53:48
6.82,2019-11-09 00:54:00
0.05,2019-11-09 00:54:23
2.0,2019-11-09 00:54:34
2.75,2019-11-09 00:54:56
0.23,2019-11-09 00:55:31
1.0,2019-11-09 00:55:53
0.4,2019-11-09 00:56:50
0.91,2019-11-09 00:57:02
0.25,2019-11-09 00:57:15
0.56,2019-11-09 00:57:25
0.91,2019-11-09 00:57:49
2.75,2019-11-09 00:58:11
0.25,2019-11-09 00:58:34
7.0,2019-11-09 00:58:59
3.0,2019-11-09 00:59:14
0.71,2019-11-09 00:59:49
0.04,2019-11-09 01:00:22
0.95,2019-11-09 01:00:46
0.18,2019-11-09 01:00:57
0.6,2019-11-09 01:01:08
0.07,2019-11-09 01:02:37
1.03,2019-11-09 01:03:44
0.09,2019-11-09 01:03:56
0.17,2019-11-09 01:05:06
0.95,2019-11-09 01:05:30
0.24,2019-11-09 01:05:53
0.65,2019-11-09 01:06:29
0.45,2019-11-09 01:06:41
1.82,2019-11-09 01:06:53
0.24,2019-11-09 01:07:16
0.26,2019-11-09 01:08:14
0.5,2019-11-09 01:08:25
0.9,2019-11-09 01:08:35
13.64,2019-11-09 01:08:47
0.09,2019-11-09 01:08:59
0.3,2019-11-09 01:09:22
6.36,2019-11-09 01:09:33
0.03,2019-11-09 01:10:08
0.65,2019-11-09 01:10:30
0.1,2019-11-09 01:11:29
0.03,2019-11-09 01:12:03
1.11,2019-11-09 01:12:25
1.82,2019-11-09 01:12:37
5.0,2019-11-09 01:12:59
0.74,2019-11-09 01:13:31
0.19,2019-11-09 01:14:33
0.3,2019-11-09 01:15:01
2.0,2019-11-09 01:15:11
0.25,2019-11-09 01:15:34
0.91,2019-11-09 01:15:46
4.39,2019-11-09 01:16:18
0.09,2019-11-09 01:17:37
0.31,2019-11-09 01:17:59
0.13,2019-11-09 01:18:45
0.56,2019-11-09 01:18:55
0.06,2019-11-09 01:19:30
0.18,2019-11-09 01:19:42
0.12,2019-11-09 01:20:29
0.29,2019-11-09 01:20:52
2.45,2019-11-09 01:21:04
0.1,2019-11-09 01:21:14
0.32,2019-11-09 01:21:49
0.17,2019-11-09 01:22:25
0.05,2019-11-09 01:22:47
0.18,2019-11-09 01:22:59
0.04,2019-11-09 01:23:54
0.91,2019-11-09 01:24:07
2.86,2019-11-09 01:24:31
0.02,2019-11-09 01:25:29
0.09,2019-11-09 01:25:41
0.3,2019-11-09 01:26:03
2.27,2019-11-09 01:26:14
0.1,2019-11-09 01:26:26
0.24,2019-11-09 01:26:49
1.67,2019-11-09 01:27:23
0.5,2019-11-09 01:27:34
0.18,2019-11-09 01:27:45
0.36,2019-11-09 01:27:57
2.0,2019-11-09 01:28:08
0.05,2019-11-09 01:28:31
0.54,2019-11-09 01:29:16
0.25,2019-11-09 01:29:39
0.91,2019-11-09 01:29:50
1.0,2019-11-09 01:30:13
0.05,2019-11-09 01:30:35
1.03,2019-11-09 01:31:55
0.34,2019-11-09 01:32:28
1.82,2019-11-09 01:32:39
5.29,2019-11-09 01:33:03
1.04,2019-11-09 01:33:59
0.5,2019-11-09 01:34:09
0.6,2019-11-09 01:34:21
0.1,2019-11-09 01:34:55
0.5,2019-11-09 01:35:05
0.48,2019-11-09 01:35:29
0.95,2019-11-09 01:35:53
0.25,2019-11-09 01:36:15
0.17,2019-11-09 01:36:50
0.17,2019-11-09 01:37:25
0.48,2019-11-09 01:37:48
0.71,2019-11-09 01:38:10
0.5,2019-11-09 01:38:33
0.77,2019-11-09 01:39:18
0.24,2019-11-09 01:39:41
1.0,2019-11-09 01:40:03
0.33,2019-11-09 01:40:38
0.64,2019-11-09 01:40:49
0.48,2019-11-09 01:41:12
0.1,2019-11-09 01:41:23
1.36,2019-11-09 01:41:35
5.82,2019-11-09 01:41:47
0.24,2019-11-09 01:42:10
2.5,2019-11-09 01:42:22
0.67,2019-11-09 01:42:56
3.27,2019-11-09 01:43:07
0.17,2019-11-09 01:43:41
0.03,2019-11-09 01:44:15
0.16,2019-11-09 01:44:37
1.0,2019-11-09 01:44:59
0.18,2019-11-09 01:45:11
0.4,2019-11-09 01:46:09
0.05,2019-11-09 01:46:33
3.5,2019-11-09 01:46:55
0.45,2019-11-09 01:47:06
1.05,2019-11-09 01:47:28
1.82,2019-11-09 01:47:39
1.82,2019-11-09 01:47:51
0.1,2019-11-09 01:48:02
0.34,2019-11-09 01:48:35
0.03,2019-11-09 01:49:21
0.24,2019-11-09 01:49:44
0.53,2019-11-09 01:50:30
0.16,2019-11-09 01:51:05
0.17,2019-11-09 01:51:38
0.24,2019-11-09 01:52:01
10.91,2019-11-09 01:52:13
1.0,2019-11-09 01:52:25
0.07,2019-11-09 01:53:46
1.82,2019-11-09 01:53:58
0.03,2019-11-09 01:54:33
0.1,2019-11-09 01:54:56
0.91,2019-11-09 01:55:08
0.5,2019-11-09 01:55:30
0.36,2019-11-09 01:55:42
0.25,2019-11-09 01:56:05
0.1,2019-11-09 01:57:12
0.05,2019-11-09 01:57:35
0.25,2019-11-09 01:57:57
1.82,2019-11-09 01:58:09
3.08,2019-11-09 01:58:55
0.07,2019-11-09 02:00:18
0.17,2019-11-09 02:00:51
2.5,2019-11-09 02:01:26
0.14,2019-11-09 02:01:49
3.73,2019-11-09 02:02:01
0.74,2019-11-09 02:02:22
4.55,2019-11-09 02:02:34
0.4,2019-11-09 02:02:45
0.17,2019-11-09 02:03:19
0.45,2019-11-09 02:03:31
0.09,2019-11-09 02:03:43
0.17,2019-11-09 02:04:17
0.6,2019-11-09 02:04:28
0.06,2019-11-09 02:05:03
0.83,2019-11-09 02:05:16
2.0,2019-11-09 02:05:27
1.55,2019-11-09 02:05:38
0.38,2019-11-09 02:06:24
0.65,2019-11-09 02:06:59
0.27,2019-11-09 02:07:11
0.18,2019-11-09 02:07:56
0.5,2019-11-09 02:08:06
0.24,2019-11-09 02:08:30
0.52,2019-11-09 02:09:03
1.0,2019-11-09 02:09:26
0.17,2019-11-09 02:10:00
0.03,2019-11-09 02:10:47
0.2,2019-11-09 02:11:43
0.05,2019-11-09 02:12:06
2.0,2019-11-09 02:12:17
3.3,2019-11-09 02:12:40
1.82,2019-11-09 02:12:51
0.03,2019-11-09 02:13:37
0.16,2019-11-09 02:14:12
0.03,2019-11-09 02:14:47
0.45,2019-11-09 02:14:59
0.17,2019-11-09 02:15:34
0.08,2019-11-09 02:16:43
0.12,2019-11-09 02:17:30
1.82,2019-11-09 02:17:42
0.27,2019-11-09 02:18:16
0.45,2019-11-09 02:18:28
0.12,2019-11-09 02:19:14
12.0,2019-11-09 02:19:26
0.16,2019-11-09 02:19:47
0.45,2019-11-09 02:19:59
0.03,2019-11-09 02:20:46
0.68,2019-11-09 02:21:20
0.07,2019-11-09 02:22:08
