0.06,2019-12-23 00:00:02
1.54,2019-12-23 00:01:12
0.05,2019-12-23 00:01:56
0.87,2019-12-23 00:02:18
0.42,2019-12-23 00:02:30
0.04,2019-12-23 00:04:35
0.15,2019-12-23 00:05:09
0.03,2019-12-23 00:08:22
0.45,2019-12-23 00:08:55
0.22,2019-12-23 00:09:18
1.22,2019-12-23 00:10:25
1.67,2019-12-23 00:10:37
0.04,2019-12-23 00:10:59
0.01,2019-12-23 00:14:02
0.59,2019-12-23 00:14:35
0.48,2019-12-23 00:18:10
0.22,2019-12-23 00:18:33
0.22,2019-12-23 00:20:03
6.52,2019-12-23 00:20:25
0.45,2019-12-23 00:22:19
0.87,2019-12-23 00:22:41
0.25,2019-12-23 00:24:45
0.56,2019-12-23 00:25:21
0.22,2019-12-23 00:26:51
0.13,2019-12-23 00:27:13
0.53,2019-12-23 00:29:28
0.6,2019-12-23 00:32:17
0.87,2019-12-23 00:32:39
0.06,2019-12-23 00:33:13
0.15,2019-12-23 00:34:20
0.15,2019-12-23 00:34:54
1.49,2019-12-23 00:36:02
0.26,2019-12-23 00:37:21
0.22,2019-12-23 00:37:43
0.17,2019-12-23 00:39:45
0.11,2019-12-23 00:40:42
12.18,2019-12-23 00:41:50
0.7,2019-12-23 00:42:48
0.87,2019-12-23 00:43:11
2.32,2019-12-23 00:43:45
0.42,2019-12-23 00:43:57
0.52,2019-12-23 00:44:19
0.98,2019-12-23 00:45:15
0.25,2019-12-23 00:45:39
4.57,2019-12-23 00:46:01
0.27,2019-12-23 00:49:14
0.87,2019-12-23 00:49:36
0.44,2019-12-23 00:50:21
8.33,2019-12-23 00:50:32
0.43,2019-12-23 00:51:18
1.67,2019-12-23 00:51:29
9.24,2019-12-23 00:51:53
0.08,2019-12-23 00:52:05
0.07,2019-12-23 00:53:13
1.13,2019-12-23 00:53:58
0.83,2019-12-23 00:54:10
0.87,2019-12-23 00:54:32
0.11,2019-12-23 00:55:17
0.01,2019-12-23 00:56:37
1.48,2019-12-23 00:56:59
0.44,2019-12-23 00:57:44
0.03,2019-12-23 01:00:25
0.01,2019-12-23 01:02:11
0.11,2019-12-23 01:02:57
0.08,2019-12-23 01:04:04
0.14,2019-12-23 01:04:38
0.01,2019-12-23 01:07:06
0.04,2019-12-23 01:08:37
0.74,2019-12-23 01:09:11
2.22,2019-12-23 01:09:56
3.32,2019-12-23 01:10:29
1.96,2019-12-23 01:10:52
4.17,2019-12-23 01:11:04
0.02,2019-12-23 01:15:15
0.11,2019-12-23 01:16:00
0.64,2019-12-23 01:17:20
0.38,2019-12-23 01:17:32
0.11,2019-12-23 01:18:17
0.22,2019-12-23 01:18:39
0.13,2019-12-23 01:19:01
0.3,2019-12-23 01:19:34
1.67,2019-12-23 01:19:46
0.15,2019-12-23 01:20:20
0.29,2019-12-23 01:21:28
0.56,2019-12-23 01:22:13
0.04,2019-12-23 01:24:16
6.62,2019-12-23 01:24:50
0.45,2019-12-23 01:26:09
0.11,2019-12-23 01:27:38
0.43,2019-12-23 01:28:00
0.13,2019-12-23 01:30:39
0.04,2019-12-23 01:32:00
0.04,2019-12-23 01:33:54
0.01,2019-12-23 01:35:15
0.01,2019-12-23 01:36:57
0.35,2019-12-23 01:39:23
0.09,2019-12-23 01:40:20
0.0,2019-12-23 01:43:55
0.22,2019-12-23 01:44:18
0.34,2019-12-23 01:46:46
0.03,2019-12-23 01:47:20
0.03,2019-12-23 01:47:53
0.16,2019-12-23 01:49:59
0.15,2019-12-23 01:50:33
5.88,2019-12-23 01:51:06
1.13,2019-12-23 01:51:28
0.42,2019-12-23 01:51:40
0.64,2019-12-23 01:52:59
0.25,2019-12-23 01:54:20
0.04,2019-12-23 01:54:43
0.59,2019-12-23 01:55:16
0.19,2019-12-23 01:56:36
0.04,2019-12-23 01:56:58
0.42,2019-12-23 01:57:10
0.06,2019-12-23 01:58:29
0.59,2019-12-23 01:59:04
0.03,2019-12-23 02:01:06
0.29,2019-12-23 02:01:41
1.25,2019-12-23 02:01:52
0.03,2019-12-23 02:02:25
0.06,2019-12-23 02:02:59
5.0,2019-12-23 02:03:10
0.01,2019-12-23 02:06:02
1.79,2019-12-23 02:06:57
0.03,2019-12-23 02:08:17
1.92,2019-12-23 02:08:29
0.13,2019-12-23 02:11:08
0.03,2019-12-23 02:12:28
0.02,2019-12-23 02:13:25
0.59,2019-12-23 02:13:58
0.07,2019-12-23 02:15:06
