count,date
12486645,2019-11-04 00:00:01
12486645,2019-11-04 00:00:02
12486729,2019-11-04 00:00:03
12486729,2019-11-04 00:00:05
12486729,2019-11-04 00:00:06
12486729,2019-11-04 00:00:07
12486729,2019-11-04 00:00:08
12486729,2019-11-04 00:00:09
12486729,2019-11-04 00:00:10
12486729,2019-11-04 00:00:11
12486729,2019-11-04 00:00:12
12486729,2019-11-04 00:00:13
12486729,2019-11-04 00:00:15
12486729,2019-11-04 00:00:16
12486729,2019-11-04 00:00:17
12486729,2019-11-04 00:00:18
12486729,2019-11-04 00:00:19
12486729,2019-11-04 00:00:20
12486729,2019-11-04 00:00:21
12486729,2019-11-04 00:00:22
12486729,2019-11-04 00:00:23
12486729,2019-11-04 00:00:24
12486729,2019-11-04 00:00:26
12486729,2019-11-04 00:00:27
12486729,2019-11-04 00:00:28
12486729,2019-11-04 00:00:29
12486729,2019-11-04 00:00:31
12486729,2019-11-04 00:00:32
12486729,2019-11-04 00:00:33
12486729,2019-11-04 00:00:34
12486729,2019-11-04 00:00:35
12486808,2019-11-04 00:00:36
12486808,2019-11-04 00:00:38
12486808,2019-11-04 00:00:39
12486808,2019-11-04 00:00:41
12486808,2019-11-04 00:00:42
12486808,2019-11-04 00:00:43
12486808,2019-11-04 00:00:44
12486808,2019-11-04 00:00:45
12486808,2019-11-04 00:00:46
12486808,2019-11-04 00:00:47
12486850,2019-11-04 00:00:48
12486850,2019-11-04 00:00:50
12486850,2019-11-04 00:00:51
12486850,2019-11-04 00:00:52
12486850,2019-11-04 00:00:53
12486850,2019-11-04 00:00:54
12486850,2019-11-04 00:00:55
12486850,2019-11-04 00:00:56
12486850,2019-11-04 00:00:57
12486850,2019-11-04 00:00:58
12486933,2019-11-04 00:00:59
12486933,2019-11-04 00:01:01
12486933,2019-11-04 00:01:02
12486933,2019-11-04 00:01:03
12486933,2019-11-04 00:01:04
12486933,2019-11-04 00:01:05
12486933,2019-11-04 00:01:06
12486933,2019-11-04 00:01:07
12486933,2019-11-04 00:01:08
12486933,2019-11-04 00:01:10
12486974,2019-11-04 00:01:11
12486974,2019-11-04 00:01:12
12486974,2019-11-04 00:01:13
12486974,2019-11-04 00:01:14
12486974,2019-11-04 00:01:15
12486974,2019-11-04 00:01:16
12486974,2019-11-04 00:01:17
12486974,2019-11-04 00:01:18
12486974,2019-11-04 00:01:20
12486974,2019-11-04 00:01:21
12486999,2019-11-04 00:01:22
12486999,2019-11-04 00:01:23
12486999,2019-11-04 00:01:24
12486999,2019-11-04 00:01:25
12486999,2019-11-04 00:01:26
12486999,2019-11-04 00:01:27
12486999,2019-11-04 00:01:28
12486999,2019-11-04 00:01:30
12486999,2019-11-04 00:01:31
12486999,2019-11-04 00:01:32
12487045,2019-11-04 00:01:33
12487045,2019-11-04 00:01:35
12487045,2019-11-04 00:01:36
12487045,2019-11-04 00:01:37
12487045,2019-11-04 00:01:38
12487045,2019-11-04 00:01:39
12487045,2019-11-04 00:01:41
12487045,2019-11-04 00:01:42
12487045,2019-11-04 00:01:43
12487072,2019-11-04 00:01:44
12487072,2019-11-04 00:01:46
12487072,2019-11-04 00:01:47
12487072,2019-11-04 00:01:48
12487072,2019-11-04 00:01:49
12487072,2019-11-04 00:01:50
12487072,2019-11-04 00:01:51
12487072,2019-11-04 00:01:52
12487072,2019-11-04 00:01:53
12487072,2019-11-04 00:01:54
12487072,2019-11-04 00:01:56
12487072,2019-11-04 00:01:57
12487072,2019-11-04 00:01:58
12487072,2019-11-04 00:02:00
12487072,2019-11-04 00:02:01
12487072,2019-11-04 00:02:02
12487072,2019-11-04 00:02:03
12487072,2019-11-04 00:02:04
12487072,2019-11-04 00:02:05
12487107,2019-11-04 00:02:06
12487107,2019-11-04 00:02:08
12487107,2019-11-04 00:02:09
12487107,2019-11-04 00:02:10
12487107,2019-11-04 00:02:11
12487107,2019-11-04 00:02:12
12487107,2019-11-04 00:02:13
12487107,2019-11-04 00:02:14
12487107,2019-11-04 00:02:16
12487107,2019-11-04 00:02:17
12487157,2019-11-04 00:02:18
12487157,2019-11-04 00:02:19
12487157,2019-11-04 00:02:21
12487157,2019-11-04 00:02:22
12487157,2019-11-04 00:02:23
12487157,2019-11-04 00:02:24
12487157,2019-11-04 00:02:25
12487157,2019-11-04 00:02:26
12487157,2019-11-04 00:02:27
12487157,2019-11-04 00:02:28
12487192,2019-11-04 00:02:29
12487192,2019-11-04 00:02:31
12487192,2019-11-04 00:02:32
12487192,2019-11-04 00:02:33
12487192,2019-11-04 00:02:34
12487192,2019-11-04 00:02:36
12487192,2019-11-04 00:02:37
12487192,2019-11-04 00:02:38
12487192,2019-11-04 00:02:39
12487223,2019-11-04 00:02:40
12487223,2019-11-04 00:02:42
12487223,2019-11-04 00:02:43
12487223,2019-11-04 00:02:44
12487223,2019-11-04 00:02:45
12487223,2019-11-04 00:02:47
12487223,2019-11-04 00:02:48
12487223,2019-11-04 00:02:49
12487223,2019-11-04 00:02:50
12487223,2019-11-04 00:02:51
12487223,2019-11-04 00:02:52
12487223,2019-11-04 00:02:54
12487223,2019-11-04 00:02:55
12487223,2019-11-04 00:02:56
12487223,2019-11-04 00:02:57
12487223,2019-11-04 00:02:58
12487223,2019-11-04 00:02:59
12487223,2019-11-04 00:03:01
12487223,2019-11-04 00:03:02
12487223,2019-11-04 00:03:03
12487244,2019-11-04 00:03:04
12487244,2019-11-04 00:03:05
12487244,2019-11-04 00:03:06
12487244,2019-11-04 00:03:07
12487244,2019-11-04 00:03:08
12487244,2019-11-04 00:03:10
12487244,2019-11-04 00:03:11
12487244,2019-11-04 00:03:12
12487244,2019-11-04 00:03:13
12487244,2019-11-04 00:03:14
12487387,2019-11-04 00:03:15
12487387,2019-11-04 00:03:16
12487387,2019-11-04 00:03:17
12487387,2019-11-04 00:03:18
12487387,2019-11-04 00:03:20
12487387,2019-11-04 00:03:21
12487387,2019-11-04 00:03:22
12487387,2019-11-04 00:03:23
12487387,2019-11-04 00:03:24
12487387,2019-11-04 00:03:25
12487387,2019-11-04 00:03:26
12487387,2019-11-04 00:03:28
12487387,2019-11-04 00:03:29
12487387,2019-11-04 00:03:30
12487387,2019-11-04 00:03:31
12487387,2019-11-04 00:03:32
12487387,2019-11-04 00:03:33
12487387,2019-11-04 00:03:35
12487387,2019-11-04 00:03:36
12487387,2019-11-04 00:03:37
12487396,2019-11-04 00:03:38
12487396,2019-11-04 00:03:39
12487396,2019-11-04 00:03:41
12487396,2019-11-04 00:03:42
12487396,2019-11-04 00:03:43
12487396,2019-11-04 00:03:44
12487396,2019-11-04 00:03:45
12487396,2019-11-04 00:03:46
12487396,2019-11-04 00:03:47
12487396,2019-11-04 00:03:48
12487417,2019-11-04 00:03:49
12487417,2019-11-04 00:03:51
12487417,2019-11-04 00:03:52
12487417,2019-11-04 00:03:53
12487417,2019-11-04 00:03:54
12487417,2019-11-04 00:03:55
12487417,2019-11-04 00:03:56
12487417,2019-11-04 00:03:57
12487417,2019-11-04 00:03:58
12487417,2019-11-04 00:03:59
12487560,2019-11-04 00:04:00
12487560,2019-11-04 00:04:02
12487560,2019-11-04 00:04:03
12487560,2019-11-04 00:04:04
12487560,2019-11-04 00:04:05
12487560,2019-11-04 00:04:07
12487560,2019-11-04 00:04:08
12487560,2019-11-04 00:04:09
12487560,2019-11-04 00:04:10
12487560,2019-11-04 00:04:11
12487566,2019-11-04 00:04:12
12487566,2019-11-04 00:04:13
12487566,2019-11-04 00:04:14
12487566,2019-11-04 00:04:16
12487566,2019-11-04 00:04:17
12487566,2019-11-04 00:04:18
12487566,2019-11-04 00:04:19
12487566,2019-11-04 00:04:20
12487566,2019-11-04 00:04:21
12487566,2019-11-04 00:04:22
12488091,2019-11-04 00:04:23
12488091,2019-11-04 00:04:25
12488091,2019-11-04 00:04:26
12488091,2019-11-04 00:04:27
12488091,2019-11-04 00:04:28
12488091,2019-11-04 00:04:29
12488091,2019-11-04 00:04:31
12488091,2019-11-04 00:04:32
12488091,2019-11-04 00:04:33
12488091,2019-11-04 00:04:34
12488091,2019-11-04 00:04:35
12488091,2019-11-04 00:04:37
12488091,2019-11-04 00:04:38
12488091,2019-11-04 00:04:39
12488091,2019-11-04 00:04:41
12488091,2019-11-04 00:04:42
12488091,2019-11-04 00:04:43
12488091,2019-11-04 00:04:44
12488091,2019-11-04 00:04:45
12488091,2019-11-04 00:04:46
12488098,2019-11-04 00:04:47
12488098,2019-11-04 00:04:49
12488098,2019-11-04 00:04:50
12488098,2019-11-04 00:04:51
12488098,2019-11-04 00:04:52
12488098,2019-11-04 00:04:53
12488098,2019-11-04 00:04:54
12488098,2019-11-04 00:04:56
12488098,2019-11-04 00:04:57
12488098,2019-11-04 00:04:58
12488603,2019-11-04 00:04:59
12488603,2019-11-04 00:05:01
12488603,2019-11-04 00:05:02
12488603,2019-11-04 00:05:03
12488603,2019-11-04 00:05:04
12488603,2019-11-04 00:05:05
12488603,2019-11-04 00:05:06
12488603,2019-11-04 00:05:07
12488603,2019-11-04 00:05:08
12488603,2019-11-04 00:05:09
12488609,2019-11-04 00:05:10
12488609,2019-11-04 00:05:12
12488609,2019-11-04 00:05:13
12488609,2019-11-04 00:05:14
12488609,2019-11-04 00:05:15
12488609,2019-11-04 00:05:16
12488609,2019-11-04 00:05:17
12488609,2019-11-04 00:05:18
12488609,2019-11-04 00:05:19
12488609,2019-11-04 00:05:21
12488614,2019-11-04 00:05:22
12488614,2019-11-04 00:05:23
12488614,2019-11-04 00:05:24
12488614,2019-11-04 00:05:25
12488614,2019-11-04 00:05:26
12488614,2019-11-04 00:05:27
12488614,2019-11-04 00:05:29
12488614,2019-11-04 00:05:30
12488614,2019-11-04 00:05:31
12488614,2019-11-04 00:05:32
12488616,2019-11-04 00:05:33
12488616,2019-11-04 00:05:35
12488616,2019-11-04 00:05:36
12488616,2019-11-04 00:05:37
12488616,2019-11-04 00:05:38
12488616,2019-11-04 00:05:40
12488616,2019-11-04 00:05:41
12488616,2019-11-04 00:05:42
12488616,2019-11-04 00:05:43
12488616,2019-11-04 00:05:44
12488667,2019-11-04 00:05:45
12488667,2019-11-04 00:05:47
12488667,2019-11-04 00:05:48
12488667,2019-11-04 00:05:49
12488667,2019-11-04 00:05:50
12488667,2019-11-04 00:05:51
12488667,2019-11-04 00:05:52
12488667,2019-11-04 00:05:53
12488667,2019-11-04 00:05:55
12488667,2019-11-04 00:05:56
12488723,2019-11-04 00:05:57
12488723,2019-11-04 00:05:58
12488723,2019-11-04 00:06:00
12488723,2019-11-04 00:06:01
