count, date
10007028,2019-10-31 00:00:04
10007059,2019-10-31 00:00:14
10007123,2019-10-31 00:00:24
10007286,2019-10-31 00:00:36
10007310,2019-10-31 00:00:45
10007432,2019-10-31 00:00:56
10007432,2019-10-31 00:01:04
10007536,2019-10-31 00:01:14
10007640,2019-10-31 00:01:24
10007680,2019-10-31 00:01:34
10007680,2019-10-31 00:01:44
10007772,2019-10-31 00:01:56
10007772,2019-10-31 00:02:06
10007804,2019-10-31 00:02:16
10007840,2019-10-31 00:02:24
10008078,2019-10-31 00:02:34
10008078,2019-10-31 00:02:44
10008239,2019-10-31 00:02:56
10008256,2019-10-31 00:03:06
10008256,2019-10-31 00:03:14
10008437,2019-10-31 00:03:24
10008690,2019-10-31 00:03:36
10008755,2019-10-31 00:03:46
10008755,2019-10-31 00:03:56
10009257,2019-10-31 00:04:06
10009277,2019-10-31 00:04:14
10009427,2019-10-31 00:04:26
10009427,2019-10-31 00:04:34
10009459,2019-10-31 00:04:44
10009762,2019-10-31 00:04:54
10009762,2019-10-31 00:05:04
10009842,2019-10-31 00:05:14
10009914,2019-10-31 00:05:24
10010071,2019-10-31 00:05:36
10010071,2019-10-31 00:05:44
10010104,2019-10-31 00:05:54
10010110,2019-10-31 00:06:04
10010130,2019-10-31 00:06:16
10010200,2019-10-31 00:06:25
10010200,2019-10-31 00:06:34
10010274,2019-10-31 00:06:44
10010347,2019-10-31 00:06:56
10010347,2019-10-31 00:07:05
10010463,2019-10-31 00:07:14
10010690,2019-10-31 00:07:24
10010760,2019-10-31 00:07:34
10010880,2019-10-31 00:07:46
10010956,2019-10-31 00:07:54
10010956,2019-10-31 00:08:04
10011078,2019-10-31 00:08:15
10011091,2019-10-31 00:08:26
10011091,2019-10-31 00:08:34
10011166,2019-10-31 00:08:45
10011183,2019-10-31 00:08:55
10011246,2019-10-31 00:09:05
10011276,2019-10-31 00:09:15
10011381,2019-10-31 00:09:25
10011529,2019-10-31 00:09:36
10011529,2019-10-31 00:09:45
10011605,2019-10-31 00:09:55
10011660,2019-10-31 00:10:05
10011741,2019-10-31 00:10:15
10011767,2019-10-31 00:10:25
10011767,2019-10-31 00:10:35
10011779,2019-10-31 00:10:45
10012046,2019-10-31 00:10:55
10012046,2019-10-31 00:11:05
10012205,2019-10-31 00:11:16
10012348,2019-10-31 00:11:26
10012416,2019-10-31 00:11:36
10012416,2019-10-31 00:11:45
10012444,2019-10-31 00:11:55
10012488,2019-10-31 00:12:05
10012603,2019-10-31 00:12:16
10012603,2019-10-31 00:12:25
10012713,2019-10-31 00:12:35
10012738,2019-10-31 00:12:45
10012789,2019-10-31 00:12:55
10013042,2019-10-31 00:13:05
10013113,2019-10-31 00:13:15
10013113,2019-10-31 00:13:26
10013287,2019-10-31 00:13:36
10013287,2019-10-31 00:13:45
10013332,2019-10-31 00:13:55
10013389,2019-10-31 00:14:05
10013424,2019-10-31 00:14:15
10013585,2019-10-31 00:14:25
10013690,2019-10-31 00:14:35
10013690,2019-10-31 00:14:45
10013823,2019-10-31 00:14:55
10013823,2019-10-31 00:15:05
10013989,2019-10-31 00:15:16
10013989,2019-10-31 00:15:26
10014043,2019-10-31 00:15:35
10014425,2019-10-31 00:15:45
10014511,2019-10-31 00:15:55
10014570,2019-10-31 00:16:06
10014570,2019-10-31 00:16:15
10014622,2019-10-31 00:16:26
10014622,2019-10-31 00:16:35
10014834,2019-10-31 00:16:45
10014865,2019-10-31 00:16:56
10014865,2019-10-31 00:17:05
10014885,2019-10-31 00:17:15
10014942,2019-10-31 00:17:25
10015072,2019-10-31 00:17:35
10015252,2019-10-31 00:17:45
10015279,2019-10-31 00:17:56
