epoch, date
1572280033990,5626782
1572280043991,5626827
1572280054005,5626903
1572280064006,5626960
1572280074006,5626960
1572280084026,5627046
1572280094020,5627063
1572280104035,5627106
1572280114035,5627106
1572280124056,5627302
1572280134194,5627323
1572280142651,5627323
1572280152670,5627413
1572280164075,5627508
1572280174094,5627535
1572280184072,5627535
1572280194094,5627567
1572280204126,5627641
1572280214126,5627641
1572280224144,5627695
1572280234126,5627855
1572280244155,5627903
1572280252702,5627903
1572280262753,5628023
1572280274174,5628147
1572280282769,5628147
1572280294159,5628212
1572280302787,5628252
1572280314166,5628313
1572280322790,5628313
1572280334207,5628564
1572280342800,5628564
1572280352806,5628622
1572280364202,5628667
1572280372838,5628680
1572280384224,5628680
1572280392833,5628680
1572280404242,5628738
1572280414256,5628888
1572280422867,5628888
1572280432972,5629103
1572280444276,5629447
1572280452884,5629447
1572280464272,5629754
1572280476571,5629811
1572280484302,5629904
1572280492913,5629904
1572280504326,5630235
1572280512923,5630235
1572280524335,5630407
1572280532912,5630407
1572280542926,5630432
1572280552964,5630463
1572280564359,5630649
1572280574379,5630774
1572280582963,5630774
1572280594394,5630996
1572280603008,5630996
1572280614400,5631028
1572280623026,5631028
1572280634513,5631085
1572280643015,5631085
1572280654434,5631211
1572280663052,5631211
1572280673028,5631301
1572280683068,5631358
1572280694473,5631429
1572280703083,5631429
1572280714494,5631561
1572280723103,5631561
1572280733179,5631596
1572280744499,5631617
1572280754548,5631652
1572280763124,5631652
1572280774524,5631735
1572280784537,5631811
1572280793147,5631811
1572280804542,5631839
1572280813138,5631839
1572280824576,5631895
1572280833150,5631895
1572280844577,5632135
1572280854593,5632141
1572280863202,5632141
1572280874609,5632152
1572280884633,5632189
1572280893195,5632189
1572280904663,5632271
1572280913216,5632271
1572280923221,5632317
1572280934653,5632329
1572280943269,5632438
1572280954672,5632523
1572280963259,5632523
1572280974703,5632615
1572280983264,5632615
1572280994693,5632663
1572281003319,5632663
1572281014760,5632708
1572281024748,5632735
1572281034865,5632775
1572281043311,5632775
1572281054775,5632837
1572281063331,5632837
1572281074762,5632959
1572281083369,5632959
1572281094806,5633061
1572281103392,5633061
1572281113390,5633121
1572281124826,5633243
1572281134785,5633307
1572281144814,5633356
1572281154848,5633662
1572281164817,5633688
1572281174820,5633705
1572281184842,5633733
1572281194858,5633779
1572281204880,5633779
1572281214860,5633804
1572281224854,5633972
1572281234928,5634022
1572281244891,5634022
1572281254893,5634185
1572281264876,5634235
1572281274899,5634330
1572281285030,5634330
1572281294901,5634396
1572281304913,5634396
1572281314952,5634611
1572281324946,5634737
1572281335073,5634737
1572281344942,5634874
1572281354934,5634910
1572281364969,5634931
1572281374951,5634957
1572281384975,5635010
1572281394963,5635010
1572281404983,5635118
1572281414980,5635118
1572281425108,5635211
1572281435019,5635227
1572281445037,5635283
1572281455010,5635325
1572281465053,5635418
1572281475033,5635449
1572281485148,5635507
1572281495031,5635507
1572281505092,5635588
1572281515061,5635648
1572281525094,5635648
1572281535074,5635769
1572281545073,5635864
1572281555078,5635864
1572281565146,5635992
1572281575094,5636005
1572281585095,5636005
1572281595114,5636007
1572281605117,5636022
1572281615117,5636037
1572281625121,5636037
1572281635251,5636074
1572281645173,5636119
1572281655169,5636119
1572281665180,5636193
1572281675148,5636193
1572281683768,5636208
1572281695203,5636408
1572281705174,5636512
1572281715168,5636512
1572281725198,5636610
1572281735188,5636610
1572281745204,5636668
1572281753818,5636668
1572281765230,5636736
1572281773827,5636736
1572281783960,5636741
1572281793867,5636824
1572281805242,5636944
1572281813839,5636944
1572281825263,5636973
1572281833877,5636973
1572281845318,5637058
1572281853895,5637058
1572281865330,5637267
1572281873919,5637267
1572281885365,5637368
1572281895323,5637368
1572281905333,5637406
1572281913945,5637406
1572281925350,5637852
1572281934062,5637852
1572281944523,5638008
1572281955399,5638008
1572281965374,5638090
1572281973985,5638090
1572281985396,5638308
1572281994001,5638308
1572282005407,5638336
1572282014017,5638336
1572282025423,5638417
1572282034027,5638417
1572282045433,5638461
1572282055437,5638637
1572282065463,5638674
1572282074061,5638674
1572282085460,5638695
1572282095494,5638731
1572282104094,5638731
1572282114097,5638771
1572282124106,5638843
1572282135532,5639000
1572282145508,5639010
1572282154125,5639010
1572282165526,5639087
1572282175540,5639152
1572282185562,5639257
1572282194117,5639257
1572282205559,5639347
1572282214167,5639347
1572282225568,5639513
1572282234311,5639513
1572282245582,5639587
1572282255603,5639854
1572282265607,5639871
1572282275607,5639892
1572282284223,5639892
1572282294236,5639905
1572282305659,5640103
1572282314247,5640103
1572282325652,5640206
1572282334257,5640206
1572282344250,5640206
1572282355673,5640341
1572282364259,5640341
1572282375687,5640358
1572282384336,5640358
1572282394306,5640484
1572282405707,5640514
1572282414326,5640514
1572282424313,5640520
1572282435744,5640657
1572282444351,5640657
1572282455787,5640796
1572282464372,5640796
1572282475759,5640813
1572282484956,5641086
1572282495826,5641144
1572282504411,5641144
1572282515814,5641164
1572282524416,5641164
1572282535957,5641273
1572282544404,5641273
1572282554415,5641414
1572282564451,5641590
1572282574450,5641616
1572282584463,5641663
1572282595896,5641831
1572282604452,5641831
1572282615881,5641883
1572282625886,5641915
1572282635935,5641960
1572282644513,5642013
1572282654526,5642093
1572282665922,5642195
1572282675918,5642227
1572282685964,5642251
1572282695940,5642261
1572282705956,5642316
1572282716021,5642416
1572282725991,5642442
1572282735968,5642442
1572282744587,5642547
1572282755990,5642621
1572282765990,5642621
1572282775992,5642629
1572282786000,5642695
1572282796044,5642695
1572282806025,5642793
1572282816033,5642858
1572282826066,5642970
1572282836163,5642970
1572282846035,5643077
1572282856044,5643077
1572282866062,5643343
1572282876064,5643451
1572282886072,5643451
1572282894679,5643474
1572282906080,5643480
1572282914676,5643573
1572282926109,5643679
1572282936130,5643729
1572282946112,5643766
1572282956108,5643766
1572282966177,5643852
1572282976133,5643869
1572282986259,5643886
1572282996178,5643959
1572283006167,5643971
1572283016174,5643986
1572283026168,5644011
1572283036173,5644092
1572283046174,5644092
1572283056235,5644191
1572283066190,5644264
1572283076189,5644264
1572283086197,5644324
1572283096207,5644511
1572283106256,5644725
1572283116213,5644725
1572283126229,5644751
1572283136332,5644811
1572283144810,5644811
1572283156245,5645017
1572283166249,5645017
1572283176257,5645022
1572283186300,5645058
1572283196269,5645058
1572283206296,5645139
1572283214881,5645139
1572283226304,5645208
1572283234923,5645208
1572283246312,5645306
1572283254903,5645306
1572283266337,5645356
1572283274948,5645356
1572283286376,5645402
1572283294961,5645402
1572283306402,5645475
1572283314980,5645475
1572283326408,5645529
1572283334994,5645529
1572283346420,5645706
1572283355005,5645706
1572283366449,5645726
1572283375020,5645756
1572283386420,5645788
1572283395039,5645788
1572283406469,5645867
1572283415025,5645867
1572283426459,5645961
1572283436702,5646040
1572283445045,5646040
1572283456487,5646167
1572283465088,5646167
1572283475080,5646189
1572283486509,5646218
1572283495122,5646338
1572283506518,5646383
1572283515110,5646383
1572283525145,5646415
1572283536537,5646490
1572283545132,5646490
1572283555172,5646501
1572283566573,5646631
1572283575186,5646631
1572283586592,5645721
1572283595202,5645721
1572283605193,5646866
1572283615223,5646904
1572283625238,5646956
1572283636671,5646998
1572283645245,5646998
1572283656651,5647109
1572283665237,5647109
1572283675272,5647239
1572283686676,5647315
1572283695320,5647315
1572283706723,5647542
1572283715277,5647542
1572283726714,5647543
1572283736814,5647733
1572283745322,5647733
1572283756742,5647878
1572283765338,5647878
1572283776728,5647951
1572283786732,5647994
1572283796752,5648077
1572283805364,5648077
1572283816760,5648143
1572283826788,5648143
1572283836768,5648370
1572283845355,5648370
1572283855397,5648402
1572283866797,5648481
1572283875414,5648481
1572283886832,5648637
1572283895428,5648637
1572283906827,5648842
1572283916854,5648916
1572283925452,5648916
1572283936855,5648981
1572283945470,5648981
1572283956875,5649050
1572283965475,5649050
1572283976920,5649119
1572283985458,5649119
1572283996902,5649182
1572284005502,5649182
1572284016905,5649337
1572284025518,5649337
1572284035642,5649345
1572284046929,5649358
1572284055518,5649358
1572284066953,5649424
1572284075540,5649424
1572284086975,5649489
1572284096970,5649489
1572284106987,5649506
1572284116993,5649585
1572284126999,5649601
1572284137018,5649655
1572284147039,5649655
1572284157029,5649793
1572284167036,5649812
1572284177054,5649904
1572284187174,5650010
1572284197201,5650045
1572284207057,5650094
1572284217065,5650191
1572284227092,5650191
1572284237094,5650256
1572284247083,5650260
1572284257111,5650415
1572284267086,5650415
1572284277103,5650694
1572284287163,5650700
1572284297148,5650700
1572284307170,5650853
1572284317171,5650934
1572284325755,5650934
1572284337251,5651043
1572284347183,5651088
1572284357201,5651088
1572284367217,5651384
1572284377167,5651395
1572284387182,5651470
1572284397191,5651551
1572284407239,5651600
1572284417223,5651655
1572284427212,5651673
1572284437222,5651738
1572284447228,5651803
1572284457224,5651818
1572284467265,5652365
1572284477257,5652410
1572284487365,5652551
1572284495865,5652551
1572284507283,5652668
1572284517266,5652748
1572284527325,5652799
1572284537279,5652799
1572284547298,5652940
1572284557313,5652940
1572284567334,5652950
1572284577314,5653047
1572284587357,5653075
1572284597405,5653201
1572284607379,5653216
1572284617350,5653282
1572284627368,5653318
1572284637452,5653329
1572284645973,5653329
1572284657369,5653496
1572284667365,5653514
1572284677387,5653635
1572284685992,5653635
1572284697388,5653701
1572284707494,5653824
1572284715988,5653824
1572284727445,5653839
1572284736046,5653884
1572284747423,5653891
1572284756048,5653891
1572284767454,5653964
1572284776040,5653964
1572284787582,5654304
1572284796086,5654304
1572284807475,5654309
1572284817524,5654881
1572284826102,5654881
1572284836111,5654927
1572284847516,5655127
1572284856131,5655127
1572284867533,5655229
1572284877537,5655399
1572284886156,5655399
1572284897552,5655524
1572284906163,5655524
1572284917567,5655559
1572284926183,5655559
1572284937682,5655700
1572284947608,5655797
1572284957618,5655812
1572284966208,5655812
1572284976219,5655879
1572284987650,5655895
1572284996232,5655895
1572285006245,5655959
1572285017646,5655984
1572285027644,5655986
1572285037658,5655996
1572285046244,5655996
1572285057674,5656187
1572285066291,5656187
1572285077735,5656228
1572285086424,5656228
1572285097763,5656301
1572285106306,5656301
1572285117724,5656402
1572285126335,5656402
1572285137723,5656463
1572285147782,5656592
1572285156352,5656592
1572285167759,5656712
1572285176350,5656712
1572285187776,5656750
1572285196384,5656750
1572285207798,5656800
1572285216406,5656800
1572285227835,5656842
1572285236495,5656842
1572285247812,5656962
1572285256436,5656962
1572285267841,5657038
1572285276450,5657038
1572285287858,5657101
1572285296441,5657101
1572285306480,5657172
1572285317884,5657246
1572285326492,5657246
1572285337913,5657393
1572285346478,5657393
1572285357902,5657909
1572285366486,5657909
1572285377978,5657955
1572285388041,5658208
1572285396534,5658208
1572285407946,5658269
1572285416532,5658269
1572285427940,5658341
1572285437987,5658362
1572285446570,5658362
1572285457978,5659047
1572285466590,5659047
1572285478013,5659199
1572285486599,5659199
1572285498033,5659388
1572285508020,5659458
1572285518022,5659520
1572285526637,5659520
1572285538131,5659632
1572285548043,5659673
1572285556650,5659673
1572285568058,5659832
1572285576668,5659832
1572285588090,5659872
1572285598079,5659885
1572285608087,5659940
1572285618111,5659973
1572285628089,5660013
1572285638131,5660132
1572285648102,5660132
1572285658140,5660156
1572285668148,5660177
1572285678160,5660177
1572285688141,5660218
1572285698148,5660290
1572285708135,5660296
1572285718164,5660296
1572285728225,5660318
1572285738170,5660318
1572285748169,5660468
1572285758210,5660511
1572285768182,5660516
1572285778197,5660547
1572285788190,5660588
1572285798197,5660629
1572285808218,5660874
1572285818247,5660936
1572285828258,5661052
1572285838321,5661077
1572285848305,5661100
1572285858247,5661171
1572285868266,5661242
1572285878276,5661266
1572285888296,5661423
1572285898318,5661448
1572285908290,5661493
1572285918333,5661499
1572285928302,5661539
1572285938308,5661626
1572285948314,5661731
1572285958400,5661731
1572285968318,5661731
1572285978325,5661807
1572285988335,5661823
1572285998366,5661850
1572286008347,5661891
1572286018387,5661896
1572286028430,5661921
1572286038373,5661976
1572286048406,5662032
1572286058422,5662037
1572286068388,5662037
1572286078395,5662065
1572286088403,5662145
1572286098413,5662187
1572286108447,5662227
1572286118416,5662250
1572286128444,5662300
1572286138531,5662357
1572286147033,5662357
1572286158440,5662449
1572286168490,5662449
1572286178496,5662501
1572286187079,5662501
1572286198500,5662526
1572286208485,5662661
1572286217102,5662661
1572286228528,5662689
1572286238503,5662760
1572286247095,5662760
1572286258563,5662834
1572286267151,5662834
1572286278555,5663027
1572286287161,5663027
1572286297168,5663027
1572286308591,5663261
1572286318556,5663261
1572286328609,5663423
1572286337188,5663423
1572286348585,5663493
1572286357201,5663493
1572286368626,5663639
1572286377218,5663639
1572286387226,5663740
1572286398620,5663896
1572286408632,5663896
1572286418666,5663908
1572286428651,5663950
1572286437383,5663950
1572286448680,5663992
1572286457273,5663992
1572286467283,5664049
1572286477271,5664222
1572286488696,5664232
1572286497279,5664232
1572286508742,5664306
1572286517323,5664306
1572286528730,5664442
1572286537345,5664442
1572286547344,5664608
1572286558760,5664653
1572286568751,5664697
1572286577375,5664761
1572286588800,5664801
1572286597389,5664801
1572286608788,5664912
1572286617407,5664912
1572286628807,5665137
1572286638808,5665137
1572286648820,5665202
1572286658823,5665270
1572286668834,5665270
1572286678838,5665383
1572286688859,5665419
1572286698907,5665594
1572286707479,5665594
1572286718877,5665661
1572286727511,5665661
1572286738994,5665816
1572286747508,5665816
1572286758914,5665856
1572286768942,5665904
1572286777518,5665904
1572286789064,5666009
1572286797542,5666009
1572286808990,5666073
1572286817565,5666073
1572286828969,5666123
1572286838983,5666158
1572286847586,5666158
1572286858987,5666221
1572286869006,5666262
1572286877607,5666262
1572286889006,5666318
1572286899018,5666361
1572286907608,5666361
1572286919060,5666470
1572286927627,5666470
1572286939053,5666555
1572286949055,5666607
1572286957649,5666607
1572286969071,5666802
1572286977663,5666802
1572286987693,5666909
1572286999095,5667025
1572287007706,5667025
1572287019144,5667079
1572287027721,5667079
1572287039217,5667161
1572287049161,5667193
1572287059138,5667193
1572287069136,5667256
1572287079209,5667524
1572287089151,5667557
1572287099158,5667608
1572287109197,5667670
1572287119165,5667702
1572287129216,5667759
1572287139221,5667795
1572287149203,5667875
1572287159215,5667950
1572287169227,5667970
1572287179221,5667970
1572287189324,5668023
1572287199238,5668023
1572287209257,5668100
1572287219245,5668297
1572287229284,5668317
1572287239269,5668338
1572287249294,5668350
1572287259285,5668408
1572287267891,5668408
1572287277897,5668616
1572287289339,5668678
1572287299300,5668704
1572287309323,5668740
1572287319341,5668761
1572287329356,5668842
1572287339450,5668852
1572287349370,5668912
1572287359349,5668972
1572287369341,5668972
1572287379359,5669117
1572287389410,5669128
1572287399380,5669169
1572287409406,5669169
1572287419385,5669180
1572287429383,5669218
1572287439398,5669273
1572287449402,5669273
1572287459422,5669572
1572287469543,5669654
1572287479420,5669760
1572287489455,5669805
1572287499453,5669837
1572287509456,5669912
1572287519469,5669927
1572287529468,5669932
1572287539474,5670158
1572287549467,5670231
1572287559482,5670254
1572287569488,5670289
1572287579519,5670294
1572287589503,5670325
1572287599549,5670336
1572287609565,5670498
1572287619541,5700525
1572287629528,5700562
1572287639684,5700642
1572287649579,5700642
1572287658132,5720735
1572287669563,5720788
1572287678149,5720788
1572287688157,5720821
1572287698167,5720821
1572287708204,5724806
1572287719628,5724806
1572287729609,5724927
1572287738199,5724927
1572287749637,5725019
1572287759635,5725079
1572287768229,5725079
1572287779639,5725084
1572287789873,5725262
1572287798263,5725262
1572287808266,5725360
1572287819671,5725421
1572287828260,5725421
1572287838300,5725498
1572287849767,5725586
1572287858310,5725586
1572287868324,5725668
1572287879738,5725761
1572287888342,5725761
1572287899736,5726009
1572287908321,5726009
1572287919773,5726021
1572287928361,5726021
1572287939889,5726161
1572287948382,5726161
1572287958360,5726207
1572287969793,5726222
1572287978402,5726222
1572287989809,5726290
1572287998424,5726290
1572288009833,5726418
1572288018432,5726418
1572288029824,5726458
1572288038449,5726478
1572288049833,5726510
1572288059848,5726609
1572288068470,5726609
1572288078475,5726730
1572288090033,5726836
1572288098491,5726836
1572288108497,5726978
1572288119913,5727008
1572288128515,5727008
1572288139913,5727080
1572288149915,5727210
1572288158548,5727210
1572288169952,5727386
1572288178556,5727386
1572288189981,5727447
1572288198562,5727447
1572288209950,5728963
1572288219982,5728963
1572288229972,5728978
1572288240099,5728978
1572288250174,5729056
1572288258608,5729056
1572288269994,5729106
1572288278626,5729106
1572288290046,5729139
1572288300023,5729178
1572288308642,5729178
1572288320039,5729245
1572288328659,5729350
1572288340069,5729418
1572288348675,5729418
1572288360096,5729514
1572288368698,5729514
1572288378696,5729587
1572288390154,5729654
1572288398689,5729654
1572288410175,5729972
1572288418731,5729972
1572288428739,5730009
1572288438747,5730009
1572288450151,5730072
1572288460197,5730077
1572288468772,5730077
1572288480172,5730176
1572288488787,5730176
1572288498772,5730218
1572288510190,5730287
1572288518790,5730287
1572288530206,5730368
1572288540343,5730450
1572288550225,5730502
1572288560254,5730513
1572288570258,5730513
1572288580298,5730607
1572288590255,5730669
1572288600379,5730694
1572288610320,5730792
1572288620322,5730792
1572288630306,5730914
1572288640289,5730989
1572288650336,5731010
1572288660314,5731063
1572288670342,5731649
1572288680305,5731664
1572288690446,5731673
1572288700343,5731856
1572288710323,5731871
1572288720351,5731886
1572288730378,5731963
1572288740343,5732007
1572288750398,5732027
1572288760356,5732143
1572288770383,5732165
1572288780374,5732227
1572288790407,5732285
1572288800436,5732456
1572288810384,5732481
1572288820406,5732637
1572288830448,5732678
1572288840533,5732741
1572288850453,5732779
1572288860424,5732808
1572288870440,5732850
1572288880442,5732890
1572288890451,5732922
1572288900474,5732922
1572288910460,5732957
1572288920471,5733061
1572288930478,5733126
1572288940482,5733268
1572288950558,5733339
1572288960518,5733361
1572288970500,5733361
1572288980529,5733486
1572288990546,5733486
1572288999131,5734265
1572289010526,5734281
1572289020553,5734311
1572289030546,5734341
1572289040579,5734460
1572289050565,5734524
1572289060566,5734564
1572289070565,5734565
1572289080577,5734598
1572289090595,5734672
1572289100593,5734672
1572289110619,5734793
1572289120636,5734793
1572289130674,5734915
1572289140726,5734921
1572289150636,5734957
1572289159243,5734957
1572289170637,5735137
1572289179255,5735137
1572289190650,5735332
1572289200686,5735369
1572289209278,5735369
1572289220677,5735415
1572289229289,5735415
1572289240691,5735454
1572289249270,5735454
1572289260701,5735583
1572289270758,5735690
1572289279328,5735690
1572289290998,5735853
1572289299337,5735853
1572289309336,5735864
1572289320743,5736040
1572289329400,5736040
1572289340804,5736085
1572289349385,5736095
1572289360787,5736274
1572289370781,5736301
1572289379403,5736301
1572289390811,5736336
1572289399424,5736336
1572289410844,5736457
1572289419430,5736457
1572289430868,5736554
1572289439556,5736554
1572289450849,5736676
1572289459466,5736676
1572289469469,5736882
1572289480856,5736992
1572289490874,5737113
1572289500889,5737116
1572289509508,5737116
1572289519515,5737180
1572289529526,5737236
1572289540914,5737275
1572289550942,5737519
1572289559550,5737519
1572289570972,5737616
1572289579562,5737616
1572289590977,5737674
1572289599544,5737674
1572289609591,5737758
1572289621003,5737793
1572289629609,5737793
1572289639584,5737831
1572289651013,5737904
1572289659625,5737904
1572289671031,5737944
1572289679646,5737944
1572289691052,5738130
1572289699661,5738130
1572289711067,5738268
1572289719675,5738268
1572289729682,5738378
1572289741231,5738425
1572289749699,5738437
1572289759710,5738521
1572289771109,5738550
1572289779694,5738550
1572289789734,5738629
1572289801106,5738706
1572289809737,5738706
1572289821133,5739617
1572289829750,5739617
1572289841140,5739647
1572289851152,5739785
1572289859777,5739785
1572289871191,5739905
1572289881186,5739905
1572289891234,5740022
1572289899765,5740022
1572289911201,5740058
1572289919799,5740058
1572289929824,5740116
1572289941240,5740116
1572289951260,5740224
1572289959814,5740224
1572289969856,5740249
1572289981265,5740343
1572289989865,5740343
1572290001265,5740514
1572290009887,5740514
1572290019888,5740662
1572290031280,5740667
1572290041409,5740683
1572290051302,5740691
1572290061305,5740739
1572290071349,5740739
1572290081323,5740902
1572290091364,5740938
1572290101335,5740938
1572290111379,5740938
1572290119962,5740998
1572290131361,5741003
1572290141358,5741048
1572290149986,5741073
1572290161380,5741098
1572290170001,5741128
1572290180009,5741207
1572290191509,5741235
1572290201479,5741291
1572290211434,5741316
1572290221702,5741369
1572290231457,5741489
1572290241447,5741505
1572290251450,5741536
1572290261471,5741566
1572290271491,5741582
1572290281465,5741592
1572290291465,5741655
1572290301499,5741675
1572290311497,5741683
1572290321526,5741733
1572290330116,5741733
1572290341608,5741829
1572290351518,5741903
1572290361516,5741980
1572290371564,5742030
1572290381523,5742262
1572290391535,5742317
1572290401550,5742389
1572290411547,5742459
1572290421582,5742490
1572290431575,5742523
1572290441576,5742644
1572290451582,5742670
1572290461587,5742675
1572290471645,5742703
1572290481616,5742733
1572290491655,5745693
1572290501620,5745756
1572290511634,5745833
1572290521632,5745963
1572290531645,5745994
1572290541643,5745994
1572290551668,5746050
1572290561653,5746068
1572290571680,5746098
1572290581695,5746130
1572290591716,5746311
1572290601718,5746356
1572290611698,5746391
1572290621722,5746446
1572290631741,5746453
1572290641839,5746485
1572290650335,5746485
1572290660321,5746636
1572290671752,5746916
1572290680363,5746916
1572290691768,5746974
1572290700382,5746974
1572290711808,5747020
1572290720403,5747020
1572290731794,5747068
1572290741821,5747154
1572290750416,5747154
1572290761829,5747261
1572290770436,5747261
1572290780455,5747416
1572290791850,5747534
1572290801894,5747540
1572290810486,5747540
1572290820487,5747626
1572290831897,5747716
1572290840474,5747716
1572290851894,5747892
1572290861905,5747963
1572290870518,5747963
1572290880531,5747963
1572290890546,5748299
1572290901963,5748478
1572290910562,5748478
1572290920570,5748478
1572290931953,5748645
1572290940687,5748752
1572290951999,5748793
1572290961979,5748818
1572290970599,5748818
1572290982024,5748933
1572290992007,5749014
1572291002049,5749051
1572291012018,5749051
1572291022061,5749087
1572291030659,5749087
1572291042090,5749141
1572291052508,5749291
1572291060640,5749291
1572291072090,5749331
1572291080690,5749331
1572291092096,5749352
1572291100665,5749352
1572291112091,5749508
1572291120721,5749508
1572291132158,5749686
1572291140733,5749686
1572291152158,5749721
1572291162140,5749763
1572291170755,5749763
1572291180774,5749848
1572291190797,5749872
1572291202209,5749872
1572291212183,5749937
1572291220765,5749937
1572291232227,5750038
1572291240913,5750038
1572291250841,5750138
1572291260842,5750233
1572291272240,5750237
1572291282245,5750247
1572291290844,5750247
1572291302285,5750292
1572291310857,5750292
1572291320862,5750382
1572291332279,5750449
1572291340884,5750449
1572291350888,5750500
1572291362293,5750605
1572291370900,5750605
1572291382321,5750640
1572291392530,5750693
1572291400928,5750693
1572291412328,5750806
1572291420939,5750806
1572291430943,5750806
1572291442337,5751109
1572291450934,5751109
1572291462351,5751169
1572291470975,5751169
1572291480981,5751208
1572291492394,5751353
1572291502379,5751353
1572291512384,5751353
1572291522402,5751462
1572291532416,5751561
1572291542515,5751770
1572291552438,5751770
1572291562430,5751832
1572291572436,5751862
1572291582428,5751832
1572291591030,5751956
1572291601042,5752116
1572291612528,5752302
1572291621054,5752302
1572291632462,5752343
1572291642499,5752365
1572291651648,5752390
1572291662470,5752407
1572291672515,5752485
1572291682489,5752485
1572291692664,5752531
1572291702549,5752582
1572291712514,5752582
1572291722535,5752622
1572291732560,5752663
1572291742563,5752663
1572291752891,5752894
1572291762538,5752894
1572291772573,5752899
1572291782561,5752914
1572291792571,5752963
1572291802584,5753175
1572291812591,5753201
1572291822591,5753201
1572291832592,5753250
1572291842704,5753250
1572291852605,5753395
1572291861238,5753571
1572291872634,5753720
1572291882660,5753848
1572291892641,5753848
1572291902644,5753904
1572291912653,5754049
1572291922683,5754049
1572291932667,5754177
1572291942671,5754177
1572291952694,5754179
1572291962708,5754219
1572291972688,5754219
1572291982735,5754242
1572291992721,5754324
1572292002738,5754324
1572292012727,5754422
1572292022778,5754430
1572292032734,5754430
1572292042779,5754539
1572292052748,5754539
1572292061340,5754574
1572292072756,5754639
1572292082762,5754716
1572292092771,5754731
1572292102788,5754781
1572292112787,5754781
1572292122808,5754864
1572292132810,5754871
1572292141534,5754871
1572292151429,5754884
1572292161447,5754902
1572292171443,5754929
1572292181459,5754972
1572292192855,5755199
1572292201436,5755199
1572292212859,5755229
1572292222896,5755319
1572292231494,5755319
1572292242875,5755423
1572292252901,5755483
1572292261478,5755483
1572292272908,5755672
1572292281526,5755672
1572292292924,5755753
1572292301535,5755753
1572292312938,5756011
1572292321552,5756011
1572292332960,5756096
1572292341563,5756096
1572292352959,5756167
1572292361579,5756167
1572292371592,5756280
1572292381606,5756352
1572292391609,5756410
1572292403003,5756438
1572292411626,5756438
1572292423018,5756549
1572292431643,5756612
1572292443038,5756803
1572292451618,5756803
1572292463055,5756918
1572292471666,5756918
1572292483092,5756944
1572292491677,5756944
1572292503073,5757056
1572292511665,5757056
1572292523106,5757145
1572292531712,5757145
1572292541716,5757195
1572292553116,5757271
1572292561741,5757271
1572292571749,5757436
1572292581731,5757526
1572292593194,5757612
1572292601774,5757612
1572292613184,5757756
1572292621769,5757756
1572292633172,5757803
1572292641800,5757833
1572292651812,5757879
1572292663205,5757939
1572292671826,5757939
1572292681834,5758335
1572292691846,5758375
1572292703252,5758529
1572292711855,5758529
1572292721863,5758631
1572292733358,5758653
1572292741874,5758653
1572292751885,5758781
1572292761894,5758943
1572292773314,5759028
1572292783300,5759080
1572292791914,5759080
1572292801924,5759107
1572292813316,5759252
1572292821912,5759252
1572292833353,5759280
1572292841953,5759315
1572292851966,5759337
1572292863351,5759377
1572292871943,5759377
1572292883381,5759502
1572292891979,5759502
1572292901971,5759561
1572292912016,5759585
1572292921992,5759620
1572292933410,5759720
1572292942042,5759720
1572292952040,5759753
1572292962055,5759779
1572292972065,5759866
1572292983495,5759916
1572292992056,5759916
1572293002085,5759925
1572293012103,5760214
1572293023486,5760271
1572293033613,5760381
1572293043505,5760381
1572293053496,5760401
1572293063508,5760511
1572293072128,5760599
1572293083520,5760845
1572293093534,5760845
1572293103551,5760885
1572293112158,5760895
1572293123557,5760948
1572293133592,5761046
1572293143570,5761061
1572293153612,5761134
1572293163588,5761134
1572293173591,5761169
1572293182198,5761214
1572293193638,5761266
1572293203611,5761307
1572293213621,5761332
1572293223651,5761395
1572293233674,5761557
1572293243661,5761617
1572293253670,5761617
1572293263652,5761747
1572293273699,5761747
1572293283702,5761907
1572293292287,5761932
1572293302299,5762030
1572293313708,5762035
1572293323730,5762035
1572293333850,5762082
1572293342328,5762128
1572293353758,5762152
1572293363765,5762152
1572293373780,5762195
1572293383784,5762232
1572293393785,5762380
1572293403758,5762520
1572293413760,5762520
1572293423768,5762695
1572293433775,5762855
1572293443780,5762855
1572293453802,5762923
1572293463822,5763074
1572293473824,5763150
1572293483956,5763215
1572293492393,5763215
1572293502445,5763245
1572293513869,5763261
1572293523880,5763280
1572293533885,5763280
1572293543869,5763395
1572293553889,5763468
1572293563868,5763468
1572293573879,5763496
1572293583898,5764045
1572293592498,5764045
1572293603912,5764135
1572293612516,5764135
1572293623926,5764346
1572293632645,5764346
1572293642552,5764418
1572293652559,5764420
1572293663998,5764440
1572293672566,5764440
1572293683177,5764533
1572293694021,5764533
1572293702585,5764533
1572293714021,5764771
1572293722597,5764771
1572293732629,5764809
1572293742642,5764939
1572293754045,5764979
1572293764056,5765060
1572293772642,5765060
1572293782747,5765095
1572293794093,5765193
1572293802662,5765193
1572293812673,5765359
1572293824117,5765391
1572293834117,5765547
1572293842695,5765547
1572293854130,5765586
1572293862711,5765586
1572293872723,5765709
1572293884138,5765784
1572293892747,5765875
1572293904148,5765907
1572293912751,5765907
1572293924201,5765937
1572293934284,5765937
1572293942781,5765937
1572293952759,5766126
1572293964199,5766177
1572293974228,5766188
1572293982807,5766188
1572293992837,5766256
1572294002820,5766256
1572294012833,5766333
1572294022839,5766403
