15892823,2019-11-22 00:00:00
15892823,2019-11-22 00:00:01
15892823,2019-11-22 00:00:03
15892823,2019-11-22 00:00:04
15892823,2019-11-22 00:00:05
15892823,2019-11-22 00:00:06
15892823,2019-11-22 00:00:08
15892823,2019-11-22 00:00:09
15892823,2019-11-22 00:00:10
15892824,2019-11-22 00:00:11
15892824,2019-11-22 00:00:12
15892824,2019-11-22 00:00:13
15892824,2019-11-22 00:00:14
15892824,2019-11-22 00:00:16
15892824,2019-11-22 00:00:17
15892824,2019-11-22 00:00:18
15892824,2019-11-22 00:00:19
15892824,2019-11-22 00:00:20
15892824,2019-11-22 00:00:21
15892824,2019-11-22 00:00:22
15892824,2019-11-22 00:00:24
15892824,2019-11-22 00:00:25
15892824,2019-11-22 00:00:26
15892824,2019-11-22 00:00:27
15892824,2019-11-22 00:00:28
15892824,2019-11-22 00:00:29
15892824,2019-11-22 00:00:30
15892824,2019-11-22 00:00:32
15892824,2019-11-22 00:00:33
15892824,2019-11-22 00:00:34
15892824,2019-11-22 00:00:36
15892824,2019-11-22 00:00:37
15892824,2019-11-22 00:00:38
15892824,2019-11-22 00:00:39
15892824,2019-11-22 00:00:40
15892824,2019-11-22 00:00:41
15892824,2019-11-22 00:00:43
15892824,2019-11-22 00:00:44
15892824,2019-11-22 00:00:45
15892824,2019-11-22 00:00:46
15892824,2019-11-22 00:00:47
15892824,2019-11-22 00:00:48
15892824,2019-11-22 00:00:50
15892824,2019-11-22 00:00:51
15892824,2019-11-22 00:00:52
15892824,2019-11-22 00:00:53
15892824,2019-11-22 00:00:54
15892824,2019-11-22 00:00:55
15892824,2019-11-22 00:00:56
15892824,2019-11-22 00:00:58
15892824,2019-11-22 00:00:59
15892824,2019-11-22 00:01:00
15892824,2019-11-22 00:01:01
15892824,2019-11-22 00:01:02
15892824,2019-11-22 00:01:03
15892824,2019-11-22 00:01:05
15892824,2019-11-22 00:01:06
15892824,2019-11-22 00:01:07
15892824,2019-11-22 00:01:08
15892824,2019-11-22 00:01:10
15892824,2019-11-22 00:01:11
15892824,2019-11-22 00:01:12
15892824,2019-11-22 00:01:13
15892824,2019-11-22 00:01:14
15892824,2019-11-22 00:01:15
15892824,2019-11-22 00:01:17
15892824,2019-11-22 00:01:18
15892824,2019-11-22 00:01:19
15892824,2019-11-22 00:01:20
15892824,2019-11-22 00:01:21
15892824,2019-11-22 00:01:22
15892824,2019-11-22 00:01:24
15892824,2019-11-22 00:01:25
15892824,2019-11-22 00:01:26
15892824,2019-11-22 00:01:27
15892824,2019-11-22 00:01:28
15892824,2019-11-22 00:01:29
15892824,2019-11-22 00:01:30
15892828,2019-11-22 00:01:31
15892828,2019-11-22 00:01:33
15892828,2019-11-22 00:01:34
15892828,2019-11-22 00:01:35
15892828,2019-11-22 00:01:37
15892828,2019-11-22 00:01:38
15892828,2019-11-22 00:01:39
15892828,2019-11-22 00:01:40
15892828,2019-11-22 00:01:41
15892828,2019-11-22 00:01:42
15892828,2019-11-22 00:01:44
15892828,2019-11-22 00:01:45
15892828,2019-11-22 00:01:46
15892828,2019-11-22 00:01:47
15892828,2019-11-22 00:01:49
15892828,2019-11-22 00:01:50
15892828,2019-11-22 00:01:51
15892828,2019-11-22 00:01:52
15892828,2019-11-22 00:01:53
15892831,2019-11-22 00:01:54
15892831,2019-11-22 00:01:56
15892831,2019-11-22 00:01:57
15892831,2019-11-22 00:01:58
15892831,2019-11-22 00:01:59
15892831,2019-11-22 00:02:00
15892831,2019-11-22 00:02:02
15892831,2019-11-22 00:02:03
15892831,2019-11-22 00:02:04
15892831,2019-11-22 00:02:05
15892831,2019-11-22 00:02:06
15892836,2019-11-22 00:02:07
15892836,2019-11-22 00:02:09
15892836,2019-11-22 00:02:10
