count, date
6469695,2019-10-30 00:00:08
6469695,2019-10-30 00:00:18
6469804,2019-10-30 00:00:28
6469979,2019-10-30 00:00:38
6470151,2019-10-30 00:00:48
6469979,2019-10-30 00:00:56
6470164,2019-10-30 00:01:06
6470190,2019-10-30 00:01:17
6470216,2019-10-30 00:01:26
6470217,2019-10-30 00:01:37
6470247,2019-10-30 00:01:48
6470247,2019-10-30 00:01:56
6470399,2019-10-30 00:02:07
6470444,2019-10-30 00:02:17
6470522,2019-10-30 00:02:27
6470735,2019-10-30 00:02:38
6470552,2019-10-30 00:02:47
6470821,2019-10-30 00:02:57
6470972,2019-10-30 00:03:07
6470978,2019-10-30 00:03:17
6470992,2019-10-30 00:03:27
6471169,2019-10-30 00:03:37
6471169,2019-10-30 00:03:47
6471196,2019-10-30 00:03:58
6471196,2019-10-30 00:04:07
6471272,2019-10-30 00:04:17
6471279,2019-10-30 00:04:27
6471349,2019-10-30 00:04:38
6471349,2019-10-30 00:04:47
6471480,2019-10-30 00:04:57
6471496,2019-10-30 00:05:08
6471527,2019-10-30 00:05:17
6471783,2019-10-30 00:05:27
6471824,2019-10-30 00:05:37
6471834,2019-10-30 00:05:47
6471893,2019-10-30 00:05:57
6471895,2019-10-30 00:06:08
6471895,2019-10-30 00:06:17
6471947,2019-10-30 00:06:27
6471953,2019-10-30 00:06:37
6471978,2019-10-30 00:06:47
6472258,2019-10-30 00:06:58
6472258,2019-10-30 00:07:07
6472258,2019-10-30 00:07:17
6472315,2019-10-30 00:07:27
6472390,2019-10-30 00:07:38
6472390,2019-10-30 00:07:47
6472536,2019-10-30 00:07:58
6472536,2019-10-30 00:08:07
6472720,2019-10-30 00:08:18
6472720,2019-10-30 00:08:27
6472730,2019-10-30 00:08:37
6472760,2019-10-30 00:08:47
6472794,2019-10-30 00:08:57
6472830,2019-10-30 00:09:07
6472865,2019-10-30 00:09:18
6472865,2019-10-30 00:09:27
6472941,2019-10-30 00:09:37
6472994,2019-10-30 00:09:47
6473028,2019-10-30 00:09:57
6473043,2019-10-30 00:10:07
6473134,2019-10-30 00:10:18
6473134,2019-10-30 00:10:27
6473259,2019-10-30 00:10:37
6473296,2019-10-30 00:10:47
6473343,2019-10-30 00:10:57
6473343,2019-10-30 00:11:07
6473423,2019-10-30 00:11:17
6473500,2019-10-30 00:11:27
6473601,2019-10-30 00:11:38
6473691,2019-10-30 00:11:47
6474007,2019-10-30 00:11:58
6474007,2019-10-30 00:12:07
6474068,2019-10-30 00:12:17
6474119,2019-10-30 00:12:27
6474140,2019-10-30 00:12:37
6474166,2019-10-30 00:12:49
6474166,2019-10-30 00:12:57
6474282,2019-10-30 00:13:07
6474320,2019-10-30 00:13:17
6474384,2019-10-30 00:13:29
6474532,2019-10-30 00:13:37
6474590,2019-10-30 00:13:47
6474597,2019-10-30 00:13:57
6474648,2019-10-30 00:14:09
6474648,2019-10-30 00:14:17
6474650,2019-10-30 00:14:27
6474656,2019-10-30 00:14:37
6474670,2019-10-30 00:14:47
6474682,2019-10-30 00:14:57
6474721,2019-10-30 00:15:07
6474721,2019-10-30 00:15:17
6474766,2019-10-30 00:15:27
6474866,2019-10-30 00:15:37
6474996,2019-10-30 00:15:47
6475071,2019-10-30 00:15:57
6475073,2019-10-30 00:16:07
6475100,2019-10-30 00:16:17
6475175,2019-10-30 00:16:27
6475198,2019-10-30 00:16:37
6475218,2019-10-30 00:16:47
6475259,2019-10-30 00:16:57
6475266,2019-10-30 00:17:07
6475277,2019-10-30 00:17:18
6475331,2019-10-30 00:17:29
6475331,2019-10-30 00:17:37
6475352,2019-10-30 00:17:47
6475352,2019-10-30 00:17:57
6475501,2019-10-30 00:18:09
6475501,2019-10-30 00:18:19
6475551,2019-10-30 00:18:27
6475584,2019-10-30 00:18:37
6475619,2019-10-30 00:18:48
6475666,2019-10-30 00:18:59
6475672,2019-10-30 00:19:09
6475727,2019-10-30 00:19:19
6475814,2019-10-30 00:19:29
6475727,2019-10-30 00:19:37
6475915,2019-10-30 00:19:47
6475920,2019-10-30 00:19:59
6475945,2019-10-30 00:20:07
6475990,2019-10-30 00:20:17
6476011,2019-10-30 00:20:27
6476052,2019-10-30 00:20:37
6476272,2019-10-30 00:20:49
6476350,2019-10-30 00:20:57
6476355,2019-10-30 00:21:07
6476416,2019-10-30 00:21:17
6476442,2019-10-30 00:21:28
6476619,2019-10-30 00:21:39
6476619,2019-10-30 00:21:48
6476670,2019-10-30 00:21:59
6476730,2019-10-30 00:22:09
6476741,2019-10-30 00:22:19
6476741,2019-10-30 00:22:29
6476741,2019-10-30 00:22:38
6476791,2019-10-30 00:22:48
6476918,2019-10-30 00:22:58
6476918,2019-10-30 00:23:09
6477089,2019-10-30 00:23:18
6477114,2019-10-30 00:23:28
6477144,2019-10-30 00:23:39
6477195,2019-10-30 00:23:48
6477365,2019-10-30 00:23:59
6477365,2019-10-30 00:24:08
6477401,2019-10-30 00:24:18
6477426,2019-10-30 00:24:28
6477441,2019-10-30 00:24:38
6477592,2019-10-30 00:24:48
6477638,2019-10-30 00:24:59
6477638,2019-10-30 00:25:08
6477724,2019-10-30 00:25:18
6477844,2019-10-30 00:25:28
6477919,2019-10-30 00:25:39
6477919,2019-10-30 00:25:48
6477997,2019-10-30 00:25:58
6478098,2019-10-30 00:26:09
6478138,2019-10-30 00:26:19
6478148,2019-10-30 00:26:28
6478211,2019-10-30 00:26:39
6478211,2019-10-30 00:26:48
6478211,2019-10-30 00:26:58
6478286,2019-10-30 00:27:08
6478381,2019-10-30 00:27:18
6478388,2019-10-30 00:27:28
6478614,2019-10-30 00:27:39
6478614,2019-10-30 00:27:48
6478664,2019-10-30 00:27:58
6478792,2019-10-30 00:28:08
6478829,2019-10-30 00:28:18
6478844,2019-10-30 00:28:28
6478863,2019-10-30 00:28:38
6478984,2019-10-30 00:28:48
6479032,2019-10-30 00:28:59
6479032,2019-10-30 00:29:08
6479053,2019-10-30 00:29:18
6479074,2019-10-30 00:29:28
6479074,2019-10-30 00:29:38
6479121,2019-10-30 00:29:48
6479205,2019-10-30 00:29:58
6479215,2019-10-30 00:30:09
6479258,2019-10-30 00:30:19
6479258,2019-10-30 00:30:28
6479263,2019-10-30 00:30:40
6479359,2019-10-30 00:30:49
6479359,2019-10-30 00:30:58
6479380,2019-10-30 00:31:08
6479424,2019-10-30 00:31:18
6479465,2019-10-30 00:31:28
6479515,2019-10-30 00:31:38
6479616,2019-10-30 00:31:48
6479746,2019-10-30 00:31:58
6479777,2019-10-30 00:32:08
