count,date
13087149,2019-11-06 18:21:34
13087149,2019-11-06 18:21:35
13087149,2019-11-06 18:21:36
13087149,2019-11-06 18:21:37
13087149,2019-11-06 18:21:38
13087149,2019-11-06 18:21:39
13087149,2019-11-06 18:21:41
13087149,2019-11-06 18:21:42
13087149,2019-11-06 18:21:43
13087150,2019-11-06 18:21:44
13087150,2019-11-06 18:21:46
13087150,2019-11-06 18:21:47
13087150,2019-11-06 18:21:48
13087150,2019-11-06 18:21:49
13087150,2019-11-06 18:21:50
13087150,2019-11-06 18:21:51
13087150,2019-11-06 18:21:52
13087150,2019-11-06 18:21:54
13087150,2019-11-06 18:21:55
13087150,2019-11-06 18:21:56
13087150,2019-11-06 18:21:58
13087150,2019-11-06 18:21:59
13087150,2019-11-06 18:22:00
13087150,2019-11-06 18:22:01
13087150,2019-11-06 18:22:02
13087150,2019-11-06 18:22:03
13087150,2019-11-06 18:22:04
13087150,2019-11-06 18:22:06
13087155,2019-11-06 18:22:07
13087155,2019-11-06 18:22:08
13087155,2019-11-06 18:22:10
13087155,2019-11-06 18:22:11
13087155,2019-11-06 18:22:12
13087155,2019-11-06 18:22:13
13087155,2019-11-06 18:22:14
13087155,2019-11-06 18:22:16
13087155,2019-11-06 18:22:17
13087160,2019-11-06 18:22:18
13087160,2019-11-06 18:22:20
13087160,2019-11-06 18:22:21
13087160,2019-11-06 18:22:22
13087160,2019-11-06 18:22:23
13087160,2019-11-06 18:22:24
13087160,2019-11-06 18:22:26
13087160,2019-11-06 18:22:27
13087160,2019-11-06 18:22:28
13087160,2019-11-06 18:22:29
13087171,2019-11-06 18:22:30
13087171,2019-11-06 18:22:32
13087171,2019-11-06 18:22:33
13087171,2019-11-06 18:22:34
13087171,2019-11-06 18:22:35
13087171,2019-11-06 18:22:36
13087171,2019-11-06 18:22:38
13087171,2019-11-06 18:22:39
13087171,2019-11-06 18:22:40
13087171,2019-11-06 18:22:41
13087171,2019-11-06 18:22:42
13087176,2019-11-06 18:22:43
13087176,2019-11-06 18:22:45
13087176,2019-11-06 18:22:46
13087176,2019-11-06 18:22:47
13087176,2019-11-06 18:22:48
13087176,2019-11-06 18:22:49
13087176,2019-11-06 18:22:50
13087176,2019-11-06 18:22:51
13087176,2019-11-06 18:22:53
13087176,2019-11-06 18:22:54
13087176,2019-11-06 18:22:55
13087176,2019-11-06 18:22:57
13087176,2019-11-06 18:22:58
13087176,2019-11-06 18:22:59
13087176,2019-11-06 18:23:00
13087176,2019-11-06 18:23:01
13087176,2019-11-06 18:23:02
13087176,2019-11-06 18:23:03
13087251,2019-11-06 18:23:05
13087251,2019-11-06 18:23:06
13087251,2019-11-06 18:23:07
13087251,2019-11-06 18:23:08
13087251,2019-11-06 18:23:09
13087251,2019-11-06 18:23:10
13087251,2019-11-06 18:23:11
13087251,2019-11-06 18:23:13
13087251,2019-11-06 18:23:14
13087251,2019-11-06 18:23:15
13087251,2019-11-06 18:23:17
13087251,2019-11-06 18:23:18
13087251,2019-11-06 18:23:20
13087251,2019-11-06 18:23:21
13087251,2019-11-06 18:23:22
13087251,2019-11-06 18:23:23
13087251,2019-11-06 18:23:24
13087251,2019-11-06 18:23:25
13087251,2019-11-06 18:23:26
13087251,2019-11-06 18:23:27
13087251,2019-11-06 18:23:29
13087251,2019-11-06 18:23:30
13087251,2019-11-06 18:23:31
13087251,2019-11-06 18:23:32
13087251,2019-11-06 18:23:33
13087251,2019-11-06 18:23:34
13087251,2019-11-06 18:23:36
13087251,2019-11-06 18:23:37
13087251,2019-11-06 18:23:38
13087270,2019-11-06 18:23:39
13087270,2019-11-06 18:23:41
13087270,2019-11-06 18:23:43
13087270,2019-11-06 18:23:44
13087270,2019-11-06 18:23:45
13087270,2019-11-06 18:23:46
13087270,2019-11-06 18:23:47
13087270,2019-11-06 18:23:49
13087270,2019-11-06 18:23:50
13087308,2019-11-06 18:23:51
13087308,2019-11-06 18:23:52
13087308,2019-11-06 18:23:53
13087308,2019-11-06 18:23:54
13087308,2019-11-06 18:23:56
13087308,2019-11-06 18:23:57
13087308,2019-11-06 18:23:58
13087308,2019-11-06 18:23:59
13087308,2019-11-06 18:24:00
13087308,2019-11-06 18:24:01
13087308,2019-11-06 18:24:02
13087308,2019-11-06 18:24:04
13087308,2019-11-06 18:24:05
13087308,2019-11-06 18:24:06
13087308,2019-11-06 18:24:07
13087308,2019-11-06 18:24:08
13087308,2019-11-06 18:24:09
13087308,2019-11-06 18:24:11
13087308,2019-11-06 18:24:12
13087308,2019-11-06 18:24:13
13087311,2019-11-06 18:24:14
13087311,2019-11-06 18:24:16
13087311,2019-11-06 18:24:17
13087311,2019-11-06 18:24:18
13087311,2019-11-06 18:24:20
13087311,2019-11-06 18:24:21
13087311,2019-11-06 18:24:22
13087311,2019-11-06 18:24:23
13087311,2019-11-06 18:24:24
13087311,2019-11-06 18:24:25
13087336,2019-11-06 18:24:26
13087336,2019-11-06 18:24:28
13087336,2019-11-06 18:24:29
